130	-0.116500000000000	0.0102000000000000
135	-0.123900000000000	0.00870000000000000
140	-0.146700000000000	0.00580000000000000
145	-0.175700000000000	0.00460000000000000
150	-0.206500000000000	0.00500000000000000
155	-0.235900000000000	0.00340000000000000
160	-0.252900000000000	0.00360000000000000
165	-0.265500000000000	0.00200000000000000
170	-0.276500000000000	0.00130000000000000
175	-0.285600000000000	0.00120000000000000
180	-0.293000000000000	0.00100000000000000
185	-0.298800000000000	0.00080000000000000
190	-0.303300000000000	0.00070000000000000
