 1148.96  802.77  944.23  487.04  519.15  140.63  503.43  766.16
 1148.96  802.77  944.23  487.04  519.15  140.63  503.43  766.16
 1148.96  802.77  944.23  487.03  519.15  140.63  503.43  766.16
 1148.96  802.77  944.23  487.01  519.15  140.63  503.43  766.16
 1148.96  802.77  944.23  486.99  519.16  140.63  503.43  766.16
 1148.96  802.77  944.23  486.95  519.16  140.63  503.43  766.16
 1148.95  802.77  944.22  486.89  519.16  140.63  503.43  766.16
 1148.95  802.76  944.22  486.81  519.16  140.63  503.43  766.16
 1148.95  802.75  944.21  486.70  519.16  140.63  503.43  766.15
 1148.94  802.74  944.20  486.56  519.16  140.63  503.43  766.15
 1148.94  802.73  944.18  486.39  519.16  140.63  503.43  766.15
 1148.93  802.72  944.16  486.18  519.17  140.64  503.44  766.14
 1148.93  802.70  944.14  485.94  519.17  140.64  503.44  766.14
 1148.93  802.67  944.11  485.64  519.18  140.64  503.44  766.13
 1148.92  802.64  944.07  485.30  519.18  140.65  503.45  766.12
 1148.92  802.61  944.03  484.92  519.19  140.65  503.46  766.11
 1148.92  802.56  943.98  484.48  519.20  140.66  503.46  766.10
 1148.92  802.52  943.92  484.00  519.21  140.66  503.47  766.09
 1148.93  802.46  943.85  483.46  519.22  140.67  503.48  766.07
 1148.94  802.40  943.78  482.88  519.23  140.68  503.49  766.06
 1148.95  802.32  943.69  482.25  519.25  140.69  503.51  766.04
 1148.97  802.24  943.60  481.57  519.27  140.70  503.52  766.01
 1149.00  802.16  943.49  480.85  519.28  140.71  503.54  765.99
 1149.03  802.06  943.38  480.09  519.30  140.73  503.56  765.96
 1149.07  801.95  943.25  479.28  519.33  140.74  503.58  765.93
 1149.12  801.83  943.11  478.43  519.35  140.76  503.61  765.90
 1149.18  801.71  942.96  477.54  519.38  140.78  503.63  765.86
 1149.24  801.57  942.80  476.61  519.41  140.80  503.66  765.82
 1149.32  801.43  942.63  475.65  519.44  140.82  503.69  765.78
 1149.41  801.27  942.45  474.66  519.48  140.84  503.72  765.74
 1149.50  801.11  942.26  473.64  519.51  140.86  503.76  765.69
 1149.61  800.93  942.06  472.59  519.55  140.89  503.80  765.64
 1149.73  800.75  941.84  471.51  519.59  140.92  503.84  765.58
 1149.86  800.56  941.62  470.40  519.63  140.95  503.88  765.53
 1150.00  800.35  941.38  469.27  519.68  140.98  503.92  765.47
 1150.15  800.14  941.13  468.13  519.73  141.01  503.97  765.41
 1150.31  799.92  940.88  466.96  519.78  141.04  504.02  765.34
 1150.47  799.69  940.61  465.77  519.83  141.08  504.07  765.27
 1150.65  799.45  940.33  464.56  519.88  141.11  504.13  765.20
 1150.83  799.20  940.04  463.34  519.94  141.15  504.18  765.13
 1151.01  798.94  939.74  462.10  520.00  141.19  504.24  765.06
 1151.21  798.68  939.43  460.85  520.06  141.23  504.30  764.98
 1151.40  798.40  939.11  459.58  520.12  141.27  504.36  764.90
 1151.60  798.12  938.77  458.30  520.18  141.31  504.42  764.81
 1151.79  797.83  938.43  457.01  520.25  141.36  504.48  764.73
 1151.98  797.53  938.08  455.71  520.31  141.40  504.55  764.64
 1152.18  797.22  937.71  454.40  520.38  141.45  504.62  764.55
 1152.36  796.90  937.33  453.07  520.46  141.50  504.68  764.46
 1152.54  796.57  936.94  451.74  520.53  141.54  504.76  764.36
 1152.71  796.23  936.54  450.40  520.60  141.60  504.83  764.26
 1152.87  795.88  936.12  449.04  520.68  141.65  504.90  764.16
 1153.02  795.52  935.69  447.68  520.76  141.70  504.98  764.05
 1153.15  795.15  935.25  446.31  520.84  141.76  505.05  763.95
 1153.27  794.78  934.79  444.93  520.93  141.81  505.13  763.84
 1153.36  794.38  934.32  443.54  521.02  141.87  505.21  763.72
 1153.44  793.98  933.83  442.14  521.11  141.93  505.29  763.60
 1153.49  793.57  933.32  440.72  521.20  141.99  505.38  763.48
 1153.52  793.14  932.80  439.30  521.29  142.06  505.46  763.36
 1153.51  792.70  932.26  437.87  521.39  142.12  505.55  763.23
 1153.48  792.24  931.70  436.43  521.49  142.19  505.64  763.10
 1153.42  791.77  931.12  434.98  521.60  142.26  505.74  762.96
 1153.32  791.28  930.52  433.51  521.71  142.34  505.83  762.82
 1153.18  790.78  929.90  432.03  521.82  142.41  505.93  762.67
 1153.00  790.25  929.25  430.54  521.94  142.49  506.04  762.51
 1152.78  789.71  928.58  429.04  522.06  142.57  506.14  762.36
 1152.52  789.15  927.88  427.52  522.19  142.66  506.26  762.19
 1152.21  788.57  927.16  425.99  522.32  142.75  506.37  762.02
 1151.85  787.97  926.41  424.44  522.46  142.84  506.49  761.84
 1151.43  787.34  925.63  422.87  522.60  142.94  506.62  761.65
 1150.96  786.69  924.82  421.29  522.75  143.04  506.75  761.46
 1150.44  786.02  923.98  419.69  522.91  143.14  506.89  761.26
 1149.85  785.31  923.10  418.07  523.07  143.26  507.04  761.04
 1149.20  784.58  922.19  416.43  523.24  143.37  507.19  760.82
 1148.49  783.82  921.24  414.77  523.42  143.50  507.35  760.59
 1147.70  783.03  920.25  413.08  523.61  143.62  507.52  760.35
 1146.85  782.21  919.23  411.38  523.81  143.76  507.70  760.09
 1145.93  781.36  918.16  409.65  524.01  143.90  507.89  759.83
 1144.93  780.47  917.05  407.90  524.23  144.05  508.09  759.55
 1143.85  779.54  915.89  406.12  524.46  144.21  508.30  759.25
 1142.69  778.58  914.70  404.32  524.70  144.38  508.52  758.95
 1141.46  777.58  913.45  402.49  524.95  144.55  508.76  758.63
 1140.14  776.54  912.16  400.63  525.21  144.74  509.01  758.29
 1138.74  775.47  910.82  398.75  525.49  144.93  509.27  757.94
 1137.26  774.35  909.43  396.84  525.78  145.14  509.55  757.57
 1135.69  773.19  907.99  394.91  526.08  145.36  509.84  757.19
 1134.03  771.99  906.50  392.95  526.40  145.58  510.15  756.78
 1132.30  770.75  904.96  390.96  526.74  145.82  510.48  756.37
 1130.48  769.47  903.37  388.95  527.08  146.07  510.82  755.93
 1128.58  768.16  901.74  386.91  527.45  146.34  511.18  755.47
 1126.59  766.80  900.05  384.85  527.83  146.61  511.56  755.00
 1124.53  765.40  898.32  382.77  528.23  146.90  511.96  754.51
 1122.39  763.96  896.54  380.66  528.64  147.20  512.38  753.99
 1120.17  762.49  894.71  378.53  529.07  147.52  512.82  753.46
 1117.88  760.98  892.84  376.39  529.52  147.85  513.28  752.91
 1115.52  759.43  890.92  374.22  529.98  148.20  513.76  752.35
 1113.09  757.84  888.96  372.03  530.46  148.56  514.27  751.76
 1110.60  756.23  886.95  369.83  530.96  148.94  514.79  751.15
 1108.03  754.58  884.90  367.61  531.48  149.33  515.34  750.52
 1105.41  752.89  882.81  365.37  532.02  149.74  515.91  749.88
 1102.73  751.17  880.68  363.11  532.58  150.17  516.50  749.21
 1099.99  749.43  878.51  360.84  533.15  150.62  517.12  748.52
 1097.20  747.65  876.30  358.56  533.75  151.08  517.76  747.81
 1094.35  745.84  874.06  356.25  534.36  151.56  518.43  747.08
 1091.46  744.00  871.77  353.94  535.00  152.07  519.13  746.34
 1088.52  742.13  869.44  351.61  535.66  152.59  519.85  745.57
 1085.53  740.23  867.08  349.26  536.34  153.14  520.60  744.77
 1082.51  738.31  864.68  346.91  537.04  153.71  521.38  743.96
 1079.45  736.36  862.24  344.53  537.76  154.30  522.19  743.13
 1076.36  734.38  859.77  342.15  538.51  154.92  523.03  742.27
 1073.24  732.38  857.25  339.75  539.28  155.56  523.90  741.40
 1070.09  730.35  854.71  337.33  540.08  156.23  524.81  740.50
 1066.92  728.30  852.12  334.91  540.90  156.93  525.74  739.57
 1063.73  726.23  849.50  332.47  541.75  157.66  526.72  738.63
 1060.53  724.13  846.85  330.01  542.63  158.42  527.72  737.66
 1057.32  722.01  844.15  327.55  543.53  159.21  528.77  736.67
 1054.11  719.87  841.43  325.07  544.46  160.03  529.85  735.66
 1050.90  717.70  838.67  322.59  545.42  160.89  530.97  734.62
 1047.69  715.53  835.87  320.09  546.42  161.79  532.13  733.56
 1044.50  713.33  833.04  317.59  547.44  162.73  533.34  732.48
 1041.33  711.12  830.18  315.08  548.49  163.71  534.58  731.37
 1038.18  708.89  827.28  312.57  549.58  164.74  535.87  730.25
