   47.326235308428870        64.314490046515729     
   47.326235308428870        64.314490046515729     
   47.326235308428870        64.314490046515729     
   47.326235308428870        64.314490046515729     
   47.326235308428643        64.314490046515616     
   47.326235308398651        64.314490046500637     
   47.326235307396558        64.314490046000017     
   47.326235293486860        64.314490039051037     
   47.326235186835170        64.314489985768347     
   47.326234648728366        64.314489716915858     
   47.326232647573242        64.314488716972519     
   47.326226726210948        64.314485757620844     
   47.326212022657877        64.314478407131375     
   47.326180192548563        64.314462488915723     
   47.326118420789655        64.314431582346714     
   47.326008669938538        64.314376637992098     
   47.325827293917712        64.314285774060508     
   47.325544998875536        64.314144240507645     
   47.325127145394632        64.313934548453176     
   47.324534301546464        64.313636714517330     
   47.323722953575846        64.313228568408604     
   47.322646279041876        64.312686071204524     
   47.321254930863958        64.311983618845304     
   47.319497724292063        64.311094273652344     
   47.317322310756744        64.309989983855871     
   47.314675721281070        64.308641732684833     
   47.311504906263487        64.307019706371250     
   47.307757204256099        64.305093451703016     
   47.303380829223215        64.302832088647634     
   47.298325346487154        64.300204564126133     
   47.292542169546941        64.297179971094664     
   47.285985051938418        64.293727915812170     
   47.278610588155168        64.289818934119083     
   47.270378684339711        64.285424928514331     
   47.261252993743319        64.280519611470751     
   47.251201289042633        64.275078928016001     
   47.240195770021153        64.269081446711979     
   47.228213276614483        64.262508691615196     
   47.215235416464310        64.255345412032185     
   47.201248593284113        64.247579774889019     
   47.186243940887614        64.239203478949648     
   47.170217163483983        64.230211787411406     
   47.153168302203973        64.220603488520950     
   47.135101418269471        64.210380779513599     
   47.116024229045145        64.199549094669891     
   47.095947681472786        64.188116872189781     
   47.074885494969962        64.176095278633213     
   47.052853678782753        64.163497900442806     
   47.029870025533164        64.150340399827400     
   47.005953610604500        64.136640163476883     
   46.981124280730988        64.122415932030165     
   46.955402159048724        64.107687430081128     
   46.928807161035721        64.092474996529404     
   46.901358530132981        64.076799222340384     
   46.873074390724419        64.060680596036875     
   46.843971333915725        64.044139168022170     
   46.814064020417959        64.027194225613968     
   46.783364812321402        64.009863986596585     
   46.751883432787920        63.992165311815576     
   46.719626649173549        63.974113434894576     
   46.686597981794698        63.955721710392083     
   46.652797394334968        63.937001362162349     
   46.618221203195809        63.917961331750355     
   46.582861632418101        63.898607984680950     
   46.546706745197454        63.878944984189239     
   46.509740215415192        63.858973098898097     
   46.471941155514955        63.838690048407436     
   46.433283951347534        63.818090350640652     
   46.393738100204573        63.797165182191257     
   46.353268075561559        63.775902246151901     
   46.311833179783491        63.754285646852239     
   46.269387412560810        63.732295770460425     
   46.225879329492827        63.709909163770789     
   46.181251916420486        63.687098425698096     
   46.135442457901135        63.663832095328843     
   46.088382393902762        63.640074536685361     
   46.039997182156597        63.615785826980655     
   45.990206155098022        63.590921642825997     
   45.938922359139724        63.565433140405332     
   45.886052391360785        63.539266826533606     
   45.831496240333550        63.512364447831011     
   45.775147084472707        63.484662838121551     
   45.716891100057445        63.456093784189534     
   45.656607255694396        63.426583878678287     
   45.594167070299321        63.396054351341142     
