  -7.6031772e-26   2.0874657e-22  -7.8743420e-20  -3.0503585e-16   4.3739957e-13  -2.3689251e-10   5.6544579e-08  -7.1141665e-06   2.8567461e-04   1.0114114e+00
  -7.6799420e-26   2.1260763e-22  -8.6881556e-20  -2.9577285e-16   4.3131452e-13  -2.3463561e-10   5.6132573e-08  -7.0925179e-06   2.8524133e-04   1.0120800e+00
  -7.7554595e-26   2.1642486e-22  -9.4968158e-20  -2.8652023e-16   4.2520211e-13  -2.3235345e-10   5.5711585e-08  -7.0695412e-06   2.8475519e-04   1.0127479e+00
  -7.8298028e-26   2.2020128e-22  -1.0300796e-19  -2.7727478e-16   4.1906194e-13  -2.3004661e-10   5.5281866e-08  -7.0452505e-06   2.8421597e-04   1.0134131e+00
  -7.9028514e-26   2.2393163e-22  -1.1099129e-19  -2.6804627e-16   4.1289994e-13  -2.2771727e-10   5.4843835e-08  -7.0196619e-06   2.8362355e-04   1.0140735e+00
  -7.9748288e-26   2.2762508e-22  -1.1893300e-19  -2.5882325e-16   4.0671241e-13  -2.2536561e-10   5.4397856e-08  -6.9928238e-06   2.8297965e-04   1.0147270e+00
  -8.0456092e-26   2.3127577e-22  -1.2682132e-19  -2.4961883e-16   4.0050826e-13  -2.2299533e-10   5.3944782e-08  -6.9648142e-06   2.8228717e-04   1.0153716e+00
  -8.1152501e-26   2.3488647e-22  -1.3466166e-19  -2.4042774e-16   3.9428489e-13  -2.2060588e-10   5.3484576e-08  -6.9356161e-06   2.8154443e-04   1.0160052e+00
  -8.1837920e-26   2.3845886e-22  -1.4245659e-19  -2.3124849e-16   3.8804255e-13  -2.1819797e-10   5.3017528e-08  -6.9052584e-06   2.8075291e-04   1.0166259e+00
  -8.2511630e-26   2.4198969e-22  -1.5019973e-19  -2.2208822e-16   3.8178628e-13  -2.1577385e-10   5.2544189e-08  -6.8737883e-06   2.7991352e-04   1.0172316e+00
  -8.3171572e-26   2.4546858e-22  -1.5786902e-19  -2.1297273e-16   3.7553403e-13  -2.1334094e-10   5.2066267e-08  -6.8413792e-06   2.7903278e-04   1.0178203e+00
  -8.3822688e-26   2.4892054e-22  -1.6551720e-19  -2.0384206e-16   3.6924629e-13  -2.1088418e-10   5.1580592e-08  -6.8076985e-06   2.7809797e-04   1.0183901e+00
  -8.4466146e-26   2.5235187e-22  -1.7315824e-19  -1.9467983e-16   3.6291219e-13  -2.0839949e-10   5.1086353e-08  -6.7726574e-06   2.7710558e-04   1.0189391e+00
  -8.5091444e-26   2.5571049e-22  -1.8068378e-19  -1.8560852e-16   3.5661288e-13  -2.0591851e-10   5.0590378e-08  -6.7369508e-06   2.7608112e-04   1.0194653e+00
  -8.5703655e-26   2.5902270e-22  -1.8815073e-19  -1.7656178e-16   3.5030355e-13  -2.0342368e-10   5.0088892e-08  -6.7001808e-06   2.7500943e-04   1.0199668e+00
  -8.6301647e-26   2.6228338e-22  -1.9554927e-19  -1.6754998e-16   3.4399083e-13  -2.0091764e-10   4.9582509e-08  -6.6624070e-06   2.7389263e-04   1.0204418e+00
  -8.6884071e-26   2.6548704e-22  -2.0287051e-19  -1.5858048e-16   3.3767800e-13  -1.9840118e-10   4.9071301e-08  -6.6236171e-06   2.7272947e-04   1.0208886e+00
  -8.7448896e-26   2.6862471e-22  -2.1009791e-19  -1.4966976e-16   3.3137480e-13  -1.9587780e-10   4.8556010e-08  -6.5838828e-06   2.7152252e-04   1.0213054e+00
  -8.7994631e-26   2.7168849e-22  -2.1721405e-19  -1.4083872e-16   3.2509595e-13  -1.9335360e-10   4.8038042e-08  -6.5433486e-06   2.7027727e-04   1.0216903e+00
  -8.8520809e-26   2.7467905e-22  -2.2422640e-19  -1.3207217e-16   3.1882725e-13  -1.9082169e-10   4.7515661e-08  -6.5018088e-06   2.6898501e-04   1.0220418e+00
  -8.9025033e-26   2.7758515e-22  -2.3111299e-19  -1.2339344e-16   3.1258322e-13  -1.8828742e-10   4.6989989e-08  -6.4593699e-06   2.6764949e-04   1.0223582e+00
  -8.9504577e-26   2.8039451e-22  -2.3785094e-19  -1.1482536e-16   3.0637712e-13  -1.8575534e-10   4.6461900e-08  -6.4161084e-06   2.6627312e-04   1.0226379e+00
  -8.9958471e-26   2.8310352e-22  -2.4443517e-19  -1.0637093e-16   3.0020924e-13  -1.8322502e-10   4.5931217e-08  -6.3719950e-06   2.6485447e-04   1.0228794e+00
  -9.0379549e-26   2.8567766e-22  -2.5079621e-19  -9.8105876e-17   2.9412780e-13  -1.8071447e-10   4.5401680e-08  -6.3273984e-06   2.6340682e-04   1.0230809e+00
  -9.0779012e-26   2.8817467e-22  -2.5705868e-19  -8.9884553e-17   2.8803356e-13  -1.7818424e-10   4.4864659e-08  -6.2814133e-06   2.6189591e-04   1.0232413e+00
  -9.1136004e-26   2.9049127e-22  -2.6300825e-19  -8.1948003e-17   2.8208498e-13  -1.7569542e-10   4.4333205e-08  -6.2353763e-06   2.6037131e-04   1.0233589e+00
  -9.1455124e-26   2.9265252e-22  -2.6870197e-19  -7.4226118e-17   2.7623189e-13  -1.7322705e-10   4.3802492e-08  -6.1887500e-06   2.5881173e-04   1.0234323e+00
  -9.1733248e-26   2.9464327e-22  -2.7410898e-19  -6.6753149e-17   2.7049682e-13  -1.7078807e-10   4.3274577e-08  -6.1417725e-06   2.5722695e-04   1.0234602e+00
  -9.1970697e-26   2.9646750e-22  -2.7924282e-19  -5.9507508e-17   2.6486113e-13  -1.6836948e-10   4.2747133e-08  -6.0941574e-06   2.5560504e-04   1.0234412e+00
  -9.2162257e-26   2.9810060e-22  -2.8405513e-19  -5.2540396e-17   2.5935625e-13  -1.6598251e-10   4.2222367e-08  -6.0461065e-06   2.5395224e-04   1.0233743e+00
  -9.2307773e-26   2.9954184e-22  -2.8854445e-19  -4.5853364e-17   2.5398334e-13  -1.6362784e-10   4.1700553e-08  -5.9976748e-06   2.5227210e-04   1.0232580e+00
  -9.2402328e-26   3.0076979e-22  -2.9267271e-19  -3.9481636e-17   2.4876022e-13  -1.6131016e-10   4.1182201e-08  -5.9488577e-06   2.5056237e-04   1.0230912e+00
  -9.2440032e-26   3.0175654e-22  -2.9638484e-19  -3.3483717e-17   2.4372295e-13  -1.5904240e-10   4.0669871e-08  -5.8998960e-06   2.4883120e-04   1.0228729e+00
  -9.2420821e-26   3.0250104e-22  -2.9967726e-19  -2.7865108e-17   2.3887615e-13  -1.5682681e-10   4.0164187e-08  -5.8508779e-06   2.4708317e-04   1.0226017e+00
  -9.2340862e-26   3.0298699e-22  -3.0252196e-19  -2.2650376e-17   2.3423111e-13  -1.5466577e-10   3.9665232e-08  -5.8017642e-06   2.4531480e-04   1.0222768e+00
  -9.2198825e-26   3.0320759e-22  -3.0490458e-19  -1.7855693e-17   2.2979835e-13  -1.5256327e-10   3.9173842e-08  -5.7526416e-06   2.4352952e-04   1.0218971e+00
  -9.1991973e-26   3.0315127e-22  -3.0680546e-19  -1.3498085e-17   2.2558562e-13  -1.5052099e-10   3.8690151e-08  -5.7035106e-06   2.4172733e-04   1.0214617e+00
  -9.1725735e-26   3.0284208e-22  -3.0826871e-19  -9.5342337e-18   2.2156836e-13  -1.4853087e-10   3.8212697e-08  -5.6542400e-06   2.3990368e-04   1.0209696e+00
  -9.1379045e-26   3.0218345e-22  -3.0911061e-19  -6.1513953e-18   2.1785660e-13  -1.4663022e-10   3.7748389e-08  -5.6054412e-06   2.3807838e-04   1.0204199e+00
  -9.0953660e-26   3.0118215e-22  -3.0934121e-19  -3.3425976e-18   2.1444845e-13  -1.4481927e-10   3.7297472e-08  -5.5571574e-06   2.3625336e-04   1.0198118e+00
  -9.0455838e-26   2.9986870e-22  -3.0902311e-19  -1.0380273e-18   2.1129826e-13  -1.4308052e-10   3.6856241e-08  -5.5090172e-06   2.3441541e-04   1.0191446e+00
  -8.9881363e-26   2.9822338e-22  -3.0811800e-19   7.2248620e-19   2.0842985e-13  -1.4142215e-10   3.6426245e-08  -5.4611630e-06   2.3256929e-04   1.0184174e+00
  -8.9230658e-26   2.9624881e-22  -3.0663267e-19   1.9484342e-18   2.0583549e-13  -1.3984055e-10   3.6006566e-08  -5.4134874e-06   2.3071066e-04   1.0176296e+00
  -8.8490575e-26   2.9388134e-22  -3.0443830e-19   2.4989808e-18   2.0360483e-13  -1.3836897e-10   3.5604001e-08  -5.3666568e-06   2.2886294e-04   1.0167805e+00
  -8.7666081e-26   2.9114526e-22  -3.0158488e-19   2.4301762e-18   2.0170091e-13  -1.3699309e-10   3.5215491e-08  -5.3203632e-06   2.2701546e-04   1.0158694e+00
  -8.6755115e-26   2.8803082e-22  -2.9805331e-19   1.7220920e-18   2.0013561e-13  -1.3571695e-10   3.4841782e-08  -5.2746733e-06   2.2516991e-04   1.0148958e+00
  -8.5754105e-26   2.8452216e-22  -2.9381474e-19   3.4721243e-19   1.9892353e-13  -1.3454476e-10   3.4483483e-08  -5.2296276e-06   2.2332758e-04   1.0138592e+00
  -8.4663635e-26   2.8062029e-22  -2.8886748e-19  -1.7004314e-18   1.9807105e-13  -1.3347980e-10   3.4141436e-08  -5.1853249e-06   2.2149229e-04   1.0127589e+00
  -8.3481934e-26   2.7631813e-22  -2.8320062e-19  -4.4285250e-18   1.9757998e-13  -1.3252145e-10   3.3815240e-08  -5.1417018e-06   2.1966090e-04   1.0115946e+00
  -8.2207512e-26   2.7160808e-22  -2.7679804e-19  -7.8552497e-18   1.9746201e-13  -1.3167401e-10   3.3505748e-08  -5.0988410e-06   2.1783635e-04   1.0103659e+00
  -8.0839720e-26   2.6648678e-22  -2.6965270e-19  -1.1988433e-17   1.9772209e-13  -1.3093925e-10   3.3213318e-08  -5.0567833e-06   2.1602055e-04   1.0090722e+00
  -7.9377407e-26   2.6094916e-22  -2.6175555e-19  -1.6836213e-17   1.9836392e-13  -1.3031782e-10   3.2937903e-08  -5.0155052e-06   2.1421186e-04   1.0077134e+00
  -7.7816736e-26   2.5497665e-22  -2.5306905e-19  -2.2439542e-17   1.9941347e-13  -1.2981934e-10   3.2681481e-08  -4.9752080e-06   2.1241764e-04   1.0062890e+00
  -7.6159789e-26   2.4857885e-22  -2.4361186e-19  -2.8778551e-17   2.0085814e-13  -1.2943899e-10   3.2443007e-08  -4.9357841e-06   2.1063403e-04   1.0047988e+00
  -7.4406106e-26   2.4175431e-22  -2.3338281e-19  -3.5852290e-17   2.0269566e-13  -1.2917522e-10   3.2222015e-08  -4.8971759e-06   2.0885838e-04   1.0032425e+00
  -7.2556404e-26   2.3450573e-22  -2.2238579e-19  -4.3658139e-17   2.0492529e-13  -1.2902806e-10   3.2018566e-08  -4.8594009e-06   2.0709214e-04   1.0016199e+00
  -7.0606968e-26   2.2681559e-22  -2.1058650e-19  -5.2232162e-17   2.0756888e-13  -1.2900509e-10   3.1834090e-08  -4.8225866e-06   2.0533886e-04   9.9993089e-01
  -6.8561659e-26   2.1870201e-22  -1.9802051e-19  -6.1536402e-17   2.1060264e-13  -1.2909753e-10   3.1666785e-08  -4.7865591e-06   2.0359269e-04   9.9817522e-01
  -6.6422593e-26   2.1017418e-22  -1.8470415e-19  -7.1555495e-17   2.1401833e-13  -1.2930283e-10   3.1516218e-08  -4.7512860e-06   2.0185278e-04   9.9635280e-01
  -6.4181763e-26   2.0119558e-22  -1.7056849e-19  -8.2359054e-17   2.1785634e-13  -1.2963447e-10   3.1384847e-08  -4.7169862e-06   2.0012612e-04   9.9446349e-01
  -6.1846728e-26   1.9180115e-22  -1.5568078e-19  -9.3877250e-17   2.2207448e-13  -1.3007753e-10   3.1269753e-08  -4.6833865e-06   1.9840360e-04   9.9250728e-01
  -5.9414268e-26   1.8197621e-22  -1.4001332e-19  -1.0613789e-16   2.2668862e-13  -1.3063711e-10   3.1171795e-08  -4.6505543e-06   1.9668681e-04   9.9048408e-01
  -5.6885885e-26   1.7172733e-22  -1.2357792e-19  -1.1912978e-16   2.3169278e-13  -1.3131148e-10   3.1090747e-08  -4.6184896e-06   1.9497670e-04   9.8839386e-01
  -5.4267066e-26   1.6108035e-22  -1.0642539e-19  -1.3279893e-16   2.3705345e-13  -1.3208838e-10   3.1024104e-08  -4.5869433e-06   1.9326416e-04   9.8623662e-01
  -5.1556603e-26   1.5002968e-22  -8.8545048e-20  -1.4715615e-16   2.4277683e-13  -1.3296980e-10   3.0972195e-08  -4.5559426e-06   1.9154986e-04   9.8401238e-01
  -4.8755059e-26   1.3857865e-22  -6.9944887e-20  -1.6219126e-16   2.4885541e-13  -1.3395253e-10   3.0934289e-08  -4.5254130e-06   1.8983109e-04   9.8172113e-01
  -4.5864805e-26   1.2673810e-22  -5.0645565e-20  -1.7788300e-16   2.5527641e-13  -1.3503202e-10   3.0909469e-08  -4.4952650e-06   1.8810476e-04   9.7936292e-01
  -4.2890158e-26   1.1452803e-22  -3.0685588e-20  -1.9419164e-16   2.6201620e-13  -1.3620022e-10   3.0896267e-08  -4.4653806e-06   1.8636746e-04   9.7693775e-01
  -3.9836398e-26   1.0197360e-22  -1.0115002e-20  -2.1106329e-16   2.6904080e-13  -1.3744447e-10   3.0892032e-08  -4.4354873e-06   1.8460902e-04   9.7444570e-01
  -3.6700694e-26   8.9062729e-23   1.1087069e-20  -2.2851665e-16   2.7635942e-13  -1.3876721e-10   3.0897099e-08  -4.4056122e-06   1.8283053e-04   9.7188676e-01
  -3.3488705e-26   7.5821535e-23   3.2870676e-20  -2.4650060e-16   2.8394189e-13  -1.4015813e-10   3.0909535e-08  -4.3755805e-06   1.8102590e-04   9.6926097e-01
  -3.0202212e-26   6.2259459e-23   5.5214900e-20  -2.6499009e-16   2.9177076e-13  -1.4161018e-10   3.0927781e-08  -4.3452320e-06   1.7918944e-04   9.6656831e-01
  -2.6849921e-26   4.8416358e-23   7.8044076e-20  -2.8390826e-16   2.9980105e-13  -1.4310816e-10   3.0949037e-08  -4.3143225e-06   1.7731363e-04   9.6380878e-01
  -2.3432991e-26   3.4299005e-23   1.0134205e-19  -3.0323463e-16   3.0801780e-13  -1.4464574e-10   3.0971828e-08  -4.2826850e-06   1.7539122e-04   9.6098232e-01
  -1.9956080e-26   1.9929358e-23   1.2506570e-19  -3.2292367e-16   3.1639326e-13  -1.4621318e-10   3.0994306e-08  -4.2501597e-06   1.7341798e-04   9.5808879e-01
  -1.6427362e-26   5.3467451e-24   1.4913608e-19  -3.4288991e-16   3.2487358e-13  -1.4779064e-10   3.1012433e-08  -4.2163455e-06   1.7137897e-04   9.5512811e-01
  -1.2857142e-26  -9.4015020e-24   1.7346297e-19  -3.6304129e-16   3.3340468e-13  -1.4935987e-10   3.1022851e-08  -4.1809500e-06   1.6926531e-04   9.5210006e-01
  -9.2434705e-27  -2.4322565e-23   1.9805622e-19  -3.8338337e-16   3.4198686e-13  -1.5091983e-10   3.1025150e-08  -4.1439170e-06   1.6707470e-04   9.4900431e-01
  -5.5950675e-27  -3.9375279e-23   2.2283486e-19  -4.0383049e-16   3.5056759e-13  -1.5245185e-10   3.1015691e-08  -4.1049033e-06   1.6479548e-04   9.4584044e-01
  -1.9266302e-27  -5.4491343e-23   2.4766695e-19  -4.2424582e-16   3.5906488e-13  -1.5392745e-10   3.0989028e-08  -4.0634014e-06   1.6241030e-04   9.4260801e-01
   1.7556722e-27  -6.9641331e-23   2.7249400e-19  -4.4456689e-16   3.6744021e-13  -1.5533299e-10   3.0942557e-08  -4.0191752e-06   1.5991177e-04   9.3930634e-01
   5.4376046e-27  -8.4758205e-23   2.9718462e-19  -4.6465534e-16   3.7560925e-13  -1.5663862e-10   3.0870453e-08  -3.9716679e-06   1.5728063e-04   9.3593471e-01
   9.1139830e-27  -9.9817774e-23   3.2169195e-19  -4.8446261e-16   3.8354331e-13  -1.5783482e-10   3.0771065e-08  -3.9207474e-06   1.5451350e-04   9.3249206e-01
   1.2769400e-26  -1.1474765e-22   3.4587445e-19  -5.0384011e-16   3.9115218e-13  -1.5888989e-10   3.0638288e-08  -3.8658386e-06   1.5159096e-04   9.2897721e-01
   1.6385617e-26  -1.2946380e-22   3.6957150e-19  -5.2262361e-16   3.9833938e-13  -1.5977127e-10   3.0466145e-08  -3.8064067e-06   1.4849584e-04   9.2538878e-01
   1.9950143e-26  -1.4390758e-22   3.9266859e-19  -5.4069314e-16   4.0503248e-13  -1.6045384e-10   3.0249905e-08  -3.7420159e-06   1.4521373e-04   9.2172507e-01
   2.3445343e-26  -1.5799859e-22   4.1501402e-19  -5.5789614e-16   4.1114379e-13  -1.6090890e-10   2.9984515e-08  -3.6722304e-06   1.4173157e-04   9.1798404e-01
   2.6847642e-26  -1.7162810e-22   4.3639981e-19  -5.7401990e-16   4.1654842e-13  -1.6109444e-10   2.9662319e-08  -3.5963700e-06   1.3802765e-04   9.1416338e-01
   3.0147571e-26  -1.8475287e-22   4.5674434e-19  -5.8898262e-16   4.2119995e-13  -1.6099579e-10   2.9280911e-08  -3.5142402e-06   1.3409717e-04   9.1026029e-01
   3.3311884e-26  -1.9722227e-22   4.7576522e-19  -6.0250217e-16   4.2493723e-13  -1.6056046e-10   2.8831080e-08  -3.4250492e-06   1.2991569e-04   9.0627172e-01
   3.6322861e-26  -2.0895564e-22   4.9331102e-19  -6.1442784e-16   4.2767543e-13  -1.5976179e-10   2.8308451e-08  -3.3284476e-06   1.2547394e-04   9.0219402e-01
   3.9149438e-26  -2.1981417e-22   5.0912613e-19  -6.2451021e-16   4.2927661e-13  -1.5855694e-10   2.7705996e-08  -3.2238694e-06   1.2075601e-04   8.9802319e-01
   4.1775025e-26  -2.2972479e-22   5.2307869e-19  -6.3262485e-16   4.2967600e-13  -1.5692806e-10   2.7021455e-08  -3.1111995e-06   1.1576212e-04   8.9375467e-01
   4.4169357e-26  -2.3855423e-22   5.3492824e-19  -6.3854379e-16   4.2875300e-13  -1.5484027e-10   2.6249757e-08  -2.9900853e-06   1.1048452e-04   8.8938350e-01
   4.6302274e-26  -2.4616974e-22   5.4443532e-19  -6.4204045e-16   4.2638827e-13  -1.5225950e-10   2.5386104e-08  -2.8602179e-06   1.0491802e-04   8.8490430e-01
   4.8151964e-26  -2.5247941e-22   5.5144440e-19  -6.4298172e-16   4.2252340e-13  -1.4917492e-10   2.4430602e-08  -2.7217768e-06   9.9074571e-05   8.8031125e-01
   4.9697217e-26  -2.5739533e-22   5.5580980e-19  -6.4124679e-16   4.1710844e-13  -1.4557892e-10   2.3383976e-08  -2.5749906e-06   9.2967528e-05   8.7559833e-01
