   330.79107159220388        568.35311857902718     
   330.77590480297260        568.35287944963500     
   330.75743596761396        568.35251904559743     
   330.73528429021621        568.35199039728093     
   330.70906665944256        568.35123545656904     
   330.67839923731344        568.35018525495104     
   330.64289854599326        568.34876088636202     
   330.60218225686390        568.34687540444781     
   330.55586949691150        568.34443654029269     
   330.50358077406065        568.34135009942793     
   330.44493730950717        568.33752386435401     
   330.37955971092066        568.33287176447277     
   330.30706604550693        568.32731806052709     
   330.22706904888503        568.32080135638535     
   330.13917270760192        568.31327819090507     
   330.04296813772640        568.30472605258183     
   329.93802884897735        568.29514568222351     
   329.82390547513188        568.28456256067966     
   329.70012021606101        568.27302754784921     
   329.56616093091873        568.26061661119468     
   329.42147526252501        568.24742971579519     
   329.26546485834302        568.23358889931637     
   329.09747977049926        568.21923555142621     
   328.91681330841561        568.20452706185392     
   328.72269736156341        568.18963287968052     
   328.51429841433827        568.17473010124911     
   328.29071427351619        568.15999869085636     
   328.05097164376610        568.14561643854518     
   327.79402447849861        568.13175382390784     
   327.51875344817114        568.11856873325235     
   327.22396621615491        568.10620133974032     
   326.90839868479236        568.09476906102850     
   326.57071724829711        568.08436178643876     
   326.20952193441315        568.07503743005179     
   325.82335031158061        568.06681777342180     
   325.41068229844211        568.05968489117333     
   324.96994390359305        568.05357820297206     
   324.49951908014498        568.04839093228964     
   323.99774737977788        568.04396937413526     
   323.46293550770764        568.04011056123909     
   322.89336206426367        568.03656152324379     
   322.28728301967845        568.03301891800845     
   321.64293649680013        568.02912915353284     
   320.95854637416829        568.02448896223189     
   320.23232437672220        568.01864625263613     
   319.46247065896097        568.01110143404321     
   318.64717231918371        568.00130858860257     
   317.78459977612368        567.98867692195438     
   316.87290358817989        567.97257190018297     
   315.91019410149511        567.95231666389964     
   314.89455062418199        567.92719203385104     
   313.82399460966133        567.89643724887912     
   312.69648379253454        567.85924958117187     
   311.50987523843798        567.81478327392711     
   310.26193092321068        567.76214804385847     
   308.95028201603219        567.70040681660976     
   307.57240844686777        567.62857266798244     
   306.12561298396884        567.54560515426965     
   304.60699302463576        567.45040584169840     
   303.01341050963532        567.34181339089582     
   301.34145765411517        567.21859767767182     
   299.58742059607920        567.07945345711846     
   297.74723776875476        566.92299345660831     
   295.81645495220971        566.74774098192245     
   293.79017300777542        566.55212191951421     
   291.66299050618306        566.33445661777830     
   289.42893686644453        566.09295128440749     
   287.08139666649976        565.82568941473903     
   284.61302284777139        565.53062351582037     
   282.01564719137991        565.20556849810805     
   279.28012063134048        564.84818878703220     
   276.39624797000988        564.45600164867710     
   273.35259777161457        564.02636894297143     
   270.13635434830360        563.55650024101556     
   266.73316045322878        563.04346181711662     
   263.12699113645152        562.48419782883195     
   259.30012289140234        561.87557190483290     
   255.23332433489031        561.21444352224648     
   250.90651233394865        560.49780286487373     
   246.30026257869270        559.72299824710888     
   241.39867584399562        558.88808930155437     
   236.19381651129683        557.99231523793981     
   230.69072020259046        557.03654189048541     
   224.91010708341540        556.02342231457521     
   218.88625706480670        554.95715885123286     
   212.66214712075427        553.84321706011610     
   206.28683256836487        552.68837198211520     
   199.81575098410232        551.50084386914216     
   193.31029388816799        550.29001465986039     
   186.83446816969578        549.06563641712569     
   180.44966516048819        547.83685128413822     
   174.20965313627252        546.61138473188907     
   168.15741212342743        545.39513620826119     
   162.32383373938950        544.19208813485807     
   156.72840840553292        543.00453341752780     
   151.38083087047895        541.83340026466715     
   146.28306707101061        540.67860735126419     
   141.43140887684120        539.53938166982255     
   136.81826865556044        538.41451349307022     
   132.43360319183350        537.30254141584078     
   128.26606323832200        536.20190581970269     
   124.30365472856849        535.11100499085092     
   120.53434726622355        534.02827592896915     
   116.94638669165077        532.95222268948623     
   113.52850267375874        531.88143643139176     
   110.27002284661253        530.81460608717612     
   107.16092638716466        529.75052286790060     
   104.19185808225380        528.68808082328769     
   101.35411798660212        527.62627474673081     
   98.639636171508940        526.56419630206642     
   96.040939115172023        525.50102892306302     
   93.551111910353100        524.43604189811026     
   91.163758831391391        523.36858398269499     
   88.872964070502277        522.29807679003761     
   86.673253579342500        521.22400820836015     
   84.559558825959940        520.14592598421427     
   82.527182721213009        519.06343165338319     
   80.571767951703990        517.97617485821070     
   78.689259143718601        516.88384203595149     
   76.875911596789024        515.78617667839978     
   75.128212297022799        514.68293716969413     
   73.442894763551521        513.57391854191224     
   71.816910247563726        512.45894356822294     
   70.247407661958235        511.33785797412855     
   68.731719580140592        510.21053054229594     
   67.267345629551002        509.07684936317179     
   65.851939514056255        507.93672038233399     
