 1145.62  805.82  941.73  497.54  516.84  138.87  498.44  768.85
 1145.62  805.82  941.72  497.51  516.84  138.87  498.45  768.85
 1145.62  805.82  941.72  497.47  516.84  138.87  498.45  768.85
 1145.62  805.81  941.72  497.41  516.84  138.87  498.45  768.85
 1145.62  805.81  941.71  497.32  516.84  138.87  498.45  768.85
 1145.61  805.80  941.70  497.21  516.84  138.87  498.45  768.85
 1145.61  805.79  941.69  497.06  516.84  138.87  498.45  768.85
 1145.61  805.78  941.68  496.87  516.84  138.87  498.45  768.84
 1145.61  805.76  941.66  496.64  516.85  138.88  498.45  768.84
 1145.62  805.74  941.63  496.37  516.85  138.88  498.46  768.83
 1145.62  805.72  941.60  496.05  516.86  138.88  498.46  768.83
 1145.63  805.69  941.57  495.68  516.86  138.89  498.47  768.82
 1145.64  805.65  941.52  495.25  516.87  138.89  498.47  768.81
 1145.65  805.61  941.47  494.77  516.88  138.90  498.48  768.80
 1145.67  805.56  941.41  494.24  516.89  138.90  498.49  768.78
 1145.69  805.51  941.34  493.65  516.90  138.91  498.50  768.77
 1145.71  805.44  941.27  493.01  516.91  138.92  498.51  768.75
 1145.74  805.37  941.18  492.32  516.93  138.93  498.53  768.73
 1145.78  805.29  941.08  491.57  516.95  138.94  498.54  768.71
 1145.82  805.20  940.97  490.77  516.97  138.95  498.56  768.68
 1145.88  805.10  940.86  489.93  516.99  138.97  498.58  768.65
 1145.94  805.00  940.73  489.03  517.01  138.98  498.60  768.62
 1146.01  804.88  940.59  488.09  517.03  139.00  498.62  768.59
 1146.08  804.75  940.44  487.11  517.06  139.02  498.65  768.55
 1146.17  804.62  940.28  486.09  517.09  139.03  498.68  768.51
 1146.27  804.47  940.10  485.03  517.12  139.06  498.71  768.47
 1146.37  804.31  939.92  483.94  517.16  139.08  498.74  768.42
 1146.49  804.15  939.73  482.81  517.19  139.10  498.78  768.37
 1146.62  803.97  939.52  481.65  517.23  139.13  498.81  768.32
 1146.76  803.79  939.30  480.46  517.27  139.15  498.85  768.27
 1146.91  803.60  939.08  479.25  517.32  139.18  498.89  768.21
 1147.07  803.39  938.84  478.01  517.36  139.21  498.94  768.15
 1147.24  803.18  938.59  476.74  517.41  139.24  498.99  768.09
 1147.42  802.96  938.33  475.46  517.46  139.28  499.04  768.02
 1147.61  802.73  938.06  474.16  517.51  139.31  499.09  767.95
 1147.80  802.49  937.78  472.84  517.57  139.34  499.14  767.88
 1148.01  802.24  937.49  471.51  517.62  139.38  499.19  767.81
 1148.22  801.99  937.19  470.16  517.68  139.42  499.25  767.73
 1148.44  801.72  936.88  468.80  517.74  139.46  499.31  767.65
 1148.66  801.45  936.56  467.43  517.80  139.50  499.37  767.57
 1148.88  801.17  936.24  466.05  517.87  139.54  499.43  767.48
 1149.11  800.88  935.90  464.66  517.93  139.58  499.50  767.40
 1149.34  800.59  935.55  463.26  518.00  139.63  499.56  767.31
 1149.57  800.29  935.19  461.85  518.07  139.67  499.63  767.22
 1149.80  799.98  934.82  460.44  518.14  139.72  499.70  767.12
 1150.03  799.66  934.45  459.03  518.21  139.77  499.77  767.03
 1150.25  799.33  934.06  457.61  518.28  139.82  499.84  766.93
 1150.47  799.00  933.67  456.19  518.36  139.86  499.91  766.83
 1150.68  798.66  933.26  454.76  518.44  139.92  499.98  766.73
 1150.89  798.32  932.84  453.33  518.51  139.97  500.06  766.63
 1151.08  797.96  932.42  451.90  518.59  140.02  500.13  766.52
 1151.27  797.60  931.98  450.47  518.67  140.07  500.21  766.41
 1151.44  797.24  931.54  449.04  518.76  140.13  500.28  766.30
 1151.60  796.86  931.08  447.61  518.84  140.18  500.36  766.19
 1151.75  796.48  930.61  446.17  518.93  140.24  500.44  766.08
 1151.88  796.09  930.13  444.74  519.02  140.30  500.52  765.96
 1151.99  795.69  929.64  443.31  519.10  140.36  500.60  765.84
 1152.08  795.28  929.14  441.88  519.20  140.42  500.68  765.72
 1152.16  794.87  928.63  440.44  519.29  140.48  500.77  765.60
 1152.21  794.45  928.11  439.01  519.38  140.54  500.85  765.47
 1152.24  794.01  927.57  437.58  519.48  140.60  500.93  765.35
 1152.25  793.57  927.02  436.15  519.58  140.67  501.02  765.21
 1152.24  793.13  926.46  434.73  519.68  140.73  501.11  765.08
 1152.19  792.67  925.89  433.30  519.78  140.80  501.20  764.95
 1152.13  792.20  925.30  431.87  519.89  140.87  501.29  764.81
 1152.03  791.72  924.70  430.45  519.99  140.94  501.38  764.66
 1151.90  791.23  924.08  429.02  520.10  141.02  501.47  764.52
 1151.74  790.73  923.45  427.60  520.21  141.09  501.57  764.37
 1151.56  790.22  922.80  426.17  520.33  141.17  501.67  764.22
 1151.34  789.70  922.14  424.75  520.45  141.25  501.77  764.06
 1151.08  789.17  921.46  423.32  520.57  141.33  501.87  763.90
 1150.79  788.62  920.77  421.90  520.69  141.41  501.98  763.74
 1150.46  788.07  920.05  420.47  520.82  141.49  502.09  763.57
 1150.10  787.49  919.32  419.04  520.95  141.58  502.20  763.39
 1149.70  786.91  918.57  417.62  521.09  141.67  502.32  763.22
 1149.26  786.31  917.80  416.18  521.23  141.77  502.44  763.03
 1148.77  785.69  917.01  414.75  521.37  141.86  502.56  762.84
 1148.25  785.06  916.20  413.31  521.52  141.96  502.69  762.65
 1147.68  784.41  915.37  411.87  521.68  142.07  502.82  762.45
 1147.06  783.74  914.52  410.43  521.83  142.18  502.96  762.24
 1146.40  783.05  913.64  408.98  522.00  142.29  503.10  762.02
 1145.69  782.35  912.73  407.53  522.17  142.40  503.26  761.80
 1144.93  781.62  911.81  406.06  522.35  142.52  503.41  761.57
 1144.12  780.87  910.85  404.60  522.53  142.65  503.58  761.33
 1143.26  780.11  909.87  403.12  522.72  142.78  503.75  761.08
 1142.34  779.31  908.86  401.63  522.92  142.92  503.93  760.82
 1141.36  778.50  907.81  400.14  523.13  143.06  504.11  760.55
 1140.33  777.66  906.74  398.63  523.34  143.21  504.31  760.28
 1139.24  776.79  905.64  397.11  523.57  143.36  504.52  759.99
 1138.08  775.89  904.49  395.58  523.80  143.53  504.74  759.69
 1136.86  774.97  903.32  394.04  524.05  143.70  504.97  759.37
 1135.57  774.01  902.11  392.48  524.30  143.87  505.21  759.05
 1134.22  773.02  900.86  390.91  524.57  144.06  505.46  758.70
 1132.79  772.00  899.57  389.31  524.84  144.26  505.73  758.35
 1131.29  770.95  898.23  387.70  525.14  144.46  506.01  757.98
 1129.72  769.86  896.86  386.08  525.44  144.68  506.30  757.59
 1128.07  768.74  895.45  384.43  525.76  144.90  506.62  757.19
 1126.34  767.58  893.99  382.76  526.09  145.14  506.95  756.77
 1124.54  766.39  892.48  381.07  526.44  145.39  507.29  756.33
 1122.66  765.15  890.93  379.36  526.80  145.65  507.66  755.88
 1120.70  763.88  889.33  377.63  527.18  145.93  508.04  755.40
 1118.66  762.57  887.69  375.87  527.58  146.21  508.44  754.91
 1116.54  761.23  886.00  374.09  527.99  146.52  508.87  754.40
 1114.34  759.84  884.27  372.30  528.42  146.83  509.31  753.86
 1112.07  758.42  882.49  370.48  528.87  147.16  509.78  753.31
 1109.72  756.96  880.66  368.64  529.34  147.51  510.26  752.74
 1107.30  755.47  878.80  366.78  529.82  147.87  510.77  752.14
 1104.80  753.94  876.88  364.90  530.33  148.25  511.31  751.53
 1102.23  752.37  874.93  363.00  530.85  148.65  511.87  750.89
 1099.60  750.78  872.94  361.08  531.39  149.06  512.45  750.23
 1096.90  749.15  870.90  359.14  531.96  149.49  513.05  749.56
 1094.14  747.49  868.83  357.19  532.54  149.94  513.68  748.86
 1091.32  745.80  866.72  355.22  533.14  150.40  514.34  748.14
 1088.44  744.09  864.58  353.24  533.77  150.89  515.02  747.40
 1085.51  742.34  862.39  351.24  534.41  151.40  515.73  746.64
 1082.52  740.57  860.18  349.22  535.07  151.92  516.46  745.86
 1079.49  738.78  857.93  347.19  535.76  152.47  517.23  745.05
 1076.41  736.95  855.64  345.15  536.47  153.04  518.02  744.23
 1073.29  735.11  853.33  343.09  537.20  153.63  518.84  743.39
 1070.12  733.24  850.98  341.02  537.95  154.25  519.69  742.52
 1066.92  731.34  848.60  338.94  538.73  154.89  520.57  741.63
 1063.69  729.43  846.19  336.84  539.53  155.56  521.48  740.73
 1060.43  727.49  843.75  334.73  540.35  156.25  522.42  739.80
 1057.14  725.53  841.28  332.61  541.20  156.97  523.40  738.85
 1053.83  723.56  838.78  330.48  542.08  157.72  524.41  737.88
 1050.50  721.56  836.24  328.33  542.98  158.50  525.45  736.88
 1047.16  719.55  833.68  326.17  543.90  159.32  526.53  735.87
 1043.81  717.51  831.09  324.00  544.86  160.16  527.65  734.83
 1040.45  715.47  828.47  321.82  545.84  161.05  528.81  733.77
 1037.09  713.40  825.82  319.63  546.86  161.97  530.01  732.69
 1033.75  711.32  823.15  317.43  547.90  162.92  531.24  731.59
 1030.41  709.23  820.44  315.22  548.98  163.92  532.52  730.46
 1027.10  707.12  817.71  313.01  550.08  164.97  533.84  729.32
 1023.80  705.01  814.95  310.79  551.22  166.06  535.21  728.15
 1020.54  702.88  812.16  308.56  552.39  167.20  536.62  726.96
 1017.32  700.75  809.35  306.34  553.60  168.38  538.08  725.76
 1014.15  698.62  806.51  304.11  554.84  169.63  539.58  724.53
 1011.03  696.48  803.65  301.89  556.11  170.92  541.13  723.28
 1007.96  694.34  800.77  299.68  557.42  172.28  542.73  722.02
 1004.96  692.20  797.86  297.49  558.77  173.70  544.39  720.74
 1002.03  690.07  794.94  295.31  560.16  175.18  546.09  719.44
  999.18  687.96  792.00  293.15  561.58  176.73  547.84  718.14
  996.41  685.85  789.05  291.03  563.04  178.35  549.65  716.81
  993.72  683.76  786.08  288.95  564.54  180.05  551.50  715.48
  991.13  681.70  783.11  286.91  566.08  181.83  553.41  714.14
