 1146.22  804.54  940.19  485.55  517.11  139.05  498.69  768.49
 1146.32  804.39  940.01  484.48  517.14  139.07  498.72  768.45
 1146.43  804.23  939.82  483.36  517.18  139.09  498.76  768.40
 1146.56  804.06  939.62  482.22  517.21  139.11  498.79  768.35
 1146.69  803.88  939.41  481.04  517.25  139.14  498.83  768.30
 1146.84  803.69  939.19  479.84  517.30  139.17  498.87  768.24
 1146.99  803.49  938.96  478.61  517.34  139.20  498.92  768.18
 1147.15  803.29  938.71  477.36  517.39  139.23  498.96  768.12
 1147.33  803.07  938.46  476.09  517.44  139.26  499.01  768.05
 1147.51  802.84  938.19  474.80  517.49  139.29  499.06  767.99
 1147.71  802.61  937.92  473.49  517.54  139.33  499.11  767.92
 1147.91  802.36  937.63  472.16  517.60  139.36  499.17  767.84
 1148.11  802.11  937.34  470.82  517.65  139.40  499.22  767.77
 1148.33  801.85  937.03  469.46  517.71  139.44  499.28  767.69
 1148.55  801.58  936.72  468.10  517.77  139.48  499.34  767.61
 1148.77  801.31  936.40  466.72  517.83  139.52  499.40  767.52
 1149.00  801.02  936.06  465.33  517.90  139.56  499.47  767.44
 1149.23  800.73  935.72  463.94  517.97  139.61  499.53  767.35
 1149.46  800.43  935.37  462.53  518.03  139.65  499.60  767.26
 1149.68  800.13  935.00  461.13  518.10  139.70  499.67  767.17
 1149.91  799.81  934.63  459.71  518.17  139.74  499.73  767.07
 1150.14  799.49  934.25  458.29  518.25  139.79  499.80  766.98
 1150.36  799.16  933.85  456.87  518.32  139.84  499.88  766.88
 1150.57  798.83  933.45  455.44  518.40  139.89  499.95  766.78
 1150.78  798.48  933.04  454.01  518.48  139.94  500.02  766.67
 1150.97  798.13  932.62  452.58  518.56  139.99  500.10  766.57
 1151.16  797.77  932.18  451.15  518.64  140.05  500.17  766.46
 1151.33  797.41  931.74  449.71  518.72  140.10  500.25  766.35
 1151.50  797.03  931.29  448.27  518.80  140.16  500.33  766.24
 1151.64  796.65  930.82  446.84  518.89  140.21  500.40  766.13
 1151.78  796.26  930.34  445.40  518.98  140.27  500.48  766.01
 1151.89  795.86  929.86  443.96  519.07  140.33  500.57  765.89
 1151.98  795.45  929.36  442.52  519.16  140.39  500.65  765.77
 1152.06  795.04  928.84  441.08  519.25  140.45  500.73  765.65
 1152.11  794.62  928.32  439.64  519.34  140.51  500.81  765.52
 1152.14  794.18  927.78  438.19  519.44  140.58  500.90  765.40
 1152.15  793.74  927.23  436.75  519.54  140.64  500.99  765.26
 1152.13  793.29  926.66  435.31  519.64  140.71  501.07  765.13
 1152.08  792.83  926.08  433.87  519.74  140.78  501.16  764.99
 1152.00  792.35  925.49  432.42  519.85  140.85  501.26  764.85
 1151.90  791.87  924.88  430.98  519.96  140.92  501.35  764.71
 1151.76  791.37  924.26  429.53  520.07  140.99  501.45  764.56
 1151.59  790.87  923.61  428.09  520.18  141.07  501.54  764.41
 1151.38  790.35  922.96  426.64  520.30  141.15  501.64  764.26
 1151.14  789.81  922.28  425.19  520.42  141.23  501.75  764.10
 1150.87  789.27  921.59  423.74  520.55  141.31  501.85  763.93
 1150.55  788.71  920.87  422.28  520.67  141.40  501.96  763.76
 1150.20  788.13  920.14  420.82  520.81  141.48  502.07  763.59
 1149.80  787.54  919.39  419.36  520.94  141.57  502.19  763.41
 1149.36  786.94  918.62  417.89  521.08  141.67  502.31  763.23
 1148.88  786.32  917.82  416.42  521.23  141.77  502.44  763.03
 1148.35  785.68  917.00  414.95  521.38  141.87  502.57  762.84
 1147.78  785.02  916.16  413.46  521.53  141.97  502.70  762.63
 1147.15  784.34  915.29  411.98  521.69  142.08  502.84  762.42
 1146.48  783.64  914.40  410.48  521.86  142.19  502.98  762.20
 1145.75  782.92  913.48  408.98  522.03  142.31  503.14  761.98
 1144.97  782.18  912.53  407.46  522.21  142.43  503.30  761.74
 1144.14  781.42  911.55  405.94  522.40  142.56  503.46  761.50
 1143.25  780.63  910.55  404.41  522.59  142.69  503.64  761.25
 1142.29  779.82  909.51  402.87  522.80  142.83  503.82  760.98
 1141.28  778.98  908.44  401.31  523.01  142.98  504.01  760.71
 1140.20  778.11  907.33  399.74  523.23  143.13  504.21  760.42
 1139.06  777.21  906.19  398.16  523.46  143.29  504.42  760.13
 1137.85  776.29  905.01  396.56  523.70  143.46  504.65  759.82
 1136.57  775.33  903.80  394.95  523.95  143.63  504.88  759.49
 1135.23  774.35  902.54  393.31  524.21  143.81  505.13  759.16
 1133.80  773.33  901.25  391.66  524.49  144.00  505.39  758.81
 1132.31  772.27  899.91  390.00  524.77  144.21  505.66  758.44
 1130.74  771.18  898.53  388.31  525.07  144.42  505.95  758.06
 1129.09  770.06  897.11  386.60  525.39  144.64  506.25  757.66
 1127.36  768.90  895.64  384.87  525.71  144.87  506.57  757.25
 1125.55  767.70  894.13  383.12  526.06  145.12  506.91  756.81
 1123.66  766.46  892.57  381.35  526.41  145.37  507.26  756.36
 1121.69  765.19  890.96  379.55  526.79  145.64  507.64  755.90
 1119.64  763.88  889.31  377.73  527.18  145.92  508.03  755.41
 1117.51  762.53  887.61  375.89  527.59  146.22  508.44  754.90
 1115.30  761.14  885.87  374.03  528.01  146.53  508.87  754.37
 1113.01  759.72  884.08  372.15  528.45  146.85  509.33  753.82
 1110.64  758.26  882.24  370.24  528.91  147.19  509.80  753.26
 1108.20  756.76  880.36  368.32  529.39  147.55  510.30  752.67
 1105.69  755.23  878.44  366.37  529.89  147.92  510.82  752.06
 1103.10  753.66  876.47  364.41  530.40  148.31  511.36  751.43
 1100.44  752.07  874.46  362.42  530.94  148.71  511.93  750.78
 1097.71  750.43  872.41  360.42  531.50  149.13  512.52  750.11
 1094.92  748.77  870.32  358.40  532.07  149.57  513.14  749.41
 1092.07  747.08  868.20  356.36  532.67  150.03  513.78  748.70
 1089.16  745.36  866.03  354.31  533.28  150.51  514.44  747.97
 1086.19  743.60  863.83  352.24  533.92  151.01  515.14  747.21
 1083.17  741.83  861.59  350.15  534.58  151.53  515.86  746.43
