 1139.22  810.11  939.89  504.35  513.83  136.78  492.64  772.51
 1139.22  810.11  939.89  504.35  513.83  136.78  492.64  772.51
 1139.22  810.11  939.89  504.35  513.83  136.78  492.64  772.51
 1139.22  810.11  939.89  504.35  513.83  136.78  492.64  772.51
 1139.22  810.11  939.89  504.35  513.83  136.78  492.64  772.51
 1139.22  810.11  939.89  504.35  513.83  136.78  492.64  772.51
 1139.22  810.11  939.89  504.35  513.83  136.78  492.64  772.51
 1139.22  810.11  939.89  504.35  513.83  136.78  492.64  772.51
 1139.22  810.11  939.89  504.35  513.83  136.78  492.64  772.51
 1139.22  810.11  939.89  504.35  513.83  136.78  492.64  772.51
 1139.22  810.11  939.89  504.35  513.83  136.78  492.64  772.51
 1139.22  810.11  939.89  504.35  513.83  136.78  492.64  772.51
 1139.22  810.11  939.89  504.34  513.83  136.78  492.64  772.51
 1139.22  810.11  939.89  504.33  513.83  136.78  492.64  772.51
 1139.22  810.11  939.89  504.31  513.83  136.78  492.64  772.51
 1139.22  810.11  939.89  504.28  513.83  136.78  492.64  772.51
 1139.22  810.11  939.89  504.24  513.83  136.78  492.64  772.51
 1139.22  810.11  939.88  504.17  513.83  136.78  492.64  772.51
 1139.22  810.10  939.88  504.08  513.83  136.78  492.64  772.51
 1139.22  810.09  939.87  503.95  513.84  136.78  492.64  772.50
 1139.22  810.08  939.85  503.79  513.84  136.78  492.65  772.50
 1139.23  810.07  939.84  503.59  513.84  136.78  492.65  772.50
 1139.23  810.05  939.82  503.34  513.84  136.79  492.65  772.49
 1139.24  810.03  939.79  503.04  513.85  136.79  492.65  772.49
 1139.24  810.01  939.76  502.69  513.85  136.79  492.66  772.48
 1139.25  809.98  939.72  502.29  513.86  136.80  492.66  772.47
 1139.27  809.94  939.68  501.83  513.87  136.80  492.67  772.46
 1139.29  809.90  939.62  501.31  513.88  136.81  492.68  772.45
 1139.31  809.85  939.56  500.73  513.89  136.81  492.69  772.43
 1139.34  809.79  939.49  500.09  513.90  136.82  492.70  772.42
 1139.37  809.72  939.41  499.40  513.91  136.83  492.71  772.40
 1139.41  809.65  939.32  498.65  513.93  136.84  492.72  772.38
 1139.46  809.57  939.22  497.84  513.94  136.85  492.74  772.36
 1139.51  809.47  939.11  496.98  513.96  136.86  492.76  772.33
 1139.57  809.37  938.99  496.06  513.98  136.88  492.78  772.30
 1139.64  809.26  938.85  495.10  514.01  136.89  492.80  772.27
 1139.72  809.14  938.71  494.09  514.03  136.91  492.82  772.23
 1139.80  809.01  938.55  493.03  514.06  136.92  492.85  772.20
 1139.90  808.88  938.39  491.93  514.09  136.94  492.87  772.15
 1140.01  808.73  938.21  490.78  514.12  136.96  492.90  772.11
 1140.12  808.57  938.02  489.60  514.16  136.99  492.94  772.06
 1140.25  808.40  937.82  488.39  514.20  137.01  492.97  772.01
 1140.39  808.22  937.61  487.14  514.23  137.03  493.01  771.96
 1140.53  808.03  937.38  485.86  514.28  137.06  493.05  771.90
